
Theoretically, CDsf = 0.001423765 = 1.423765e-3

log h          CL         Cdsf        Error in CDsf
===================================================

-1.67725   0.00014097   0.0013689      0.000054865
-1.97828   0.00020454   0.0014025      0.000021265
-2.27931   0.00026172   0.0014157      0.000008065
